2.12698e+15	7.10457e+11
2.13125e+15	1.53171e+12
2.13553e+15	2.25688e+12
2.1398e+15	2.92042e+12
2.14408e+15	3.53276e+12
2.14835e+15	4.10673e+12
2.15263e+15	4.6424e+12
2.1569e+15	5.14533e+12
2.16118e+15	5.61796e+12
2.16545e+15	6.06333e+12
2.16972e+15	6.48459e+12
2.174e+15	6.88542e+12
2.17827e+15	7.26997e+12
2.18255e+15	7.64283e+12
2.18682e+15	8.00847e+12
2.1911e+15	8.36959e+12
2.19537e+15	8.72484e+12
2.19965e+15	9.06865e+12
2.20392e+15	9.39439e+12
2.2082e+15	9.69812e+12
2.21247e+15	9.97927e+12
2.21675e+15	1.02392e+13
2.22102e+15	1.04801e+13
2.2253e+15	1.0704e+13
2.22957e+15	1.09131e+13
2.23384e+15	1.11091e+13
2.23812e+15	1.12938e+13
2.24239e+15	1.14686e+13
2.24667e+15	1.16349e+13
2.25094e+15	1.17941e+13
2.25522e+15	1.19472e+13
2.25949e+15	1.20954e+13
2.26377e+15	1.22393e+13
2.26804e+15	1.23798e+13
2.27232e+15	1.2517e+13
2.27659e+15	1.2651e+13
2.28087e+15	1.27539e+13
2.28514e+15	1.28275e+13
2.28942e+15	1.29018e+13
2.29369e+15	1.29762e+13
2.29796e+15	1.30499e+13
2.30224e+15	1.3122e+13
2.30651e+15	1.31919e+13
2.31079e+15	1.32579e+13
2.31506e+15	1.3319e+13
2.31934e+15	1.33767e+13
2.32361e+15	1.34311e+13
2.32789e+15	1.34824e+13
2.33216e+15	1.35309e+13
2.33644e+15	1.35769e+13
2.34071e+15	1.36208e+13
2.34498e+15	1.3663e+13
2.34926e+15	1.3704e+13
2.35354e+15	1.37445e+13
2.35781e+15	1.37847e+13
2.36208e+15	1.38251e+13
2.36636e+15	1.38662e+13
2.37063e+15	1.39085e+13
2.37491e+15	1.3953e+13
2.37918e+15	1.39995e+13
2.38346e+15	1.40483e+13
2.38773e+15	1.41e+13
2.39201e+15	1.41547e+13
2.39628e+15	1.42126e+13
2.40056e+15	1.42737e+13
2.40483e+15	1.43373e+13
2.4091e+15	1.44036e+13
2.41338e+15	1.44722e+13
2.41765e+15	1.45425e+13
2.42193e+15	1.4614e+13
2.4262e+15	1.46859e+13
2.43048e+15	1.47576e+13
2.43475e+15	1.48287e+13
2.43903e+15	1.48987e+13
2.4433e+15	1.49675e+13
2.44758e+15	1.50349e+13
2.45185e+15	1.51011e+13
2.45613e+15	1.51661e+13
2.4604e+15	1.52302e+13
2.46468e+15	1.52988e+13
2.46895e+15	1.53683e+13
2.47322e+15	1.54376e+13
2.4775e+15	1.55069e+13
2.48177e+15	1.55765e+13
2.48605e+15	1.56466e+13
2.49032e+15	1.57173e+13
2.4946e+15	1.57884e+13
2.49887e+15	1.58598e+13
2.50315e+15	1.59314e+13
2.50742e+15	1.60027e+13
2.5117e+15	1.60733e+13
2.51597e+15	1.61428e+13
2.52025e+15	1.62107e+13
2.52452e+15	1.62768e+13
2.5288e+15	1.63407e+13
2.53307e+15	1.64022e+13
2.53734e+15	1.64614e+13
2.54162e+15	1.65183e+13
2.54589e+15	1.6573e+13
2.55017e+15	1.66258e+13
2.55444e+15	1.66842e+13
2.55872e+15	1.67479e+13
2.56299e+15	1.68092e+13
2.56727e+15	1.68687e+13
2.57154e+15	1.6927e+13
2.57582e+15	1.69845e+13
2.58009e+15	1.70416e+13
2.58437e+15	1.70946e+13
2.58864e+15	1.71409e+13
2.59292e+15	1.71881e+13
2.59719e+15	1.72366e+13
2.60146e+15	1.72865e+13
2.60574e+15	1.7338e+13
2.61001e+15	1.73913e+13
2.61429e+15	1.74489e+13
2.61856e+15	1.7516e+13
2.62284e+15	1.75841e+13
2.62711e+15	1.76529e+13
2.63139e+15	1.7722e+13
2.63566e+15	1.77914e+13
2.63994e+15	1.78607e+13
2.64421e+15	1.79297e+13
2.64849e+15	1.79977e+13
2.65276e+15	1.80655e+13
2.65704e+15	1.8133e+13
2.66131e+15	1.82002e+13
2.66558e+15	1.82669e+13
2.66986e+15	1.83333e+13
2.67413e+15	1.83991e+13
2.67841e+15	1.84622e+13
2.68268e+15	1.85241e+13
2.68696e+15	1.85848e+13
2.69123e+15	1.86444e+13
2.69551e+15	1.8703e+13
2.69978e+15	1.87605e+13
2.70406e+15	1.8817e+13
2.70833e+15	1.88756e+13
2.7126e+15	1.89342e+13
2.71688e+15	1.89924e+13
2.72116e+15	1.90503e+13
2.72543e+15	1.91076e+13
2.7297e+15	1.91645e+13
2.73398e+15	1.92208e+13
2.73825e+15	1.92754e+13
2.74253e+15	1.93292e+13
2.7468e+15	1.93823e+13
2.75108e+15	1.94349e+13
2.75535e+15	1.9487e+13
2.75963e+15	1.95387e+13
2.7639e+15	1.95902e+13
2.76818e+15	1.96409e+13
2.77245e+15	1.96913e+13
2.77672e+15	1.97418e+13
2.781e+15	1.97924e+13
2.78528e+15	1.98433e+13
2.78955e+15	1.98945e+13
2.79382e+15	1.9946e+13
2.7981e+15	2.00004e+13
2.80237e+15	2.00569e+13
2.80665e+15	2.0114e+13
2.81092e+15	2.01717e+13
2.8152e+15	2.023e+13
2.81947e+15	2.02889e+13
2.82375e+15	2.03485e+13
2.82802e+15	2.04083e+13
2.8323e+15	2.04684e+13
2.83657e+15	2.05291e+13
2.84084e+15	2.05902e+13
2.84512e+15	2.06519e+13
2.84939e+15	2.07139e+13
2.85367e+15	2.07764e+13
2.85794e+15	2.08388e+13
2.86222e+15	2.09008e+13
2.86649e+15	2.0963e+13
2.87077e+15	2.10253e+13
2.87504e+15	2.10875e+13
2.87932e+15	2.11497e+13
2.88359e+15	2.12118e+13
2.88787e+15	2.12745e+13
2.89214e+15	2.13382e+13
2.89642e+15	2.14018e+13
2.90069e+15	2.14651e+13
2.90496e+15	2.15283e+13
2.90924e+15	2.15912e+13
2.91351e+15	2.16538e+13
2.91779e+15	2.17161e+13
2.92206e+15	2.17781e+13
2.92634e+15	2.18398e+13
2.93061e+15	2.19011e+13
2.93489e+15	2.19621e+13
2.93916e+15	2.20228e+13
2.94344e+15	2.20832e+13
2.94771e+15	2.21431e+13
2.95199e+15	2.22006e+13
2.95626e+15	2.2258e+13
2.96054e+15	2.23152e+13
2.96481e+15	2.23724e+13
2.96908e+15	2.24296e+13
2.97336e+15	2.24868e+13
