2.209015e+14	1.162555e+01	4.476311e-01	1.162555e+01	4.476311e-01	4.495682e+00	2.367778e-01
2.210655e+14	1.166421e+01	4.522009e-01	1.166421e+01	4.522009e-01	4.500728e+00	2.339160e-01
2.212296e+14	1.170287e+01	4.567707e-01	1.170287e+01	4.567707e-01	4.505773e+00	2.310543e-01
2.213936e+14	1.174153e+01	4.613404e-01	1.174153e+01	4.613404e-01	4.510819e+00	2.281925e-01
2.215576e+14	1.178019e+01	4.659102e-01	1.178019e+01	4.659102e-01	4.515865e+00	2.253307e-01
2.217216e+14	1.181885e+01	4.704800e-01	1.181885e+01	4.704800e-01	4.520910e+00	2.224690e-01
2.218857e+14	1.185751e+01	4.750497e-01	1.185751e+01	4.750497e-01	4.525956e+00	2.196072e-01
2.220497e+14	1.189617e+01	4.796195e-01	1.189617e+01	4.796195e-01	4.531002e+00	2.167454e-01
2.222137e+14	1.193483e+01	4.841893e-01	1.193483e+01	4.841893e-01	4.536047e+00	2.138837e-01
2.223778e+14	1.197349e+01	4.887590e-01	1.197349e+01	4.887590e-01	4.541093e+00	2.110219e-01
2.225418e+14	1.201215e+01	4.933288e-01	1.201215e+01	4.933288e-01	4.546139e+00	2.081601e-01
2.227058e+14	1.205081e+01	4.978986e-01	1.205081e+01	4.978986e-01	4.551184e+00	2.052984e-01
2.228699e+14	1.208947e+01	5.024683e-01	1.208947e+01	5.024683e-01	4.556230e+00	2.024366e-01
2.230339e+14	1.212813e+01	5.070381e-01	1.212813e+01	5.070381e-01	4.561275e+00	1.995748e-01
2.231979e+14	1.216679e+01	5.116079e-01	1.216679e+01	5.116079e-01	4.566321e+00	1.967131e-01
2.233620e+14	1.220545e+01	5.161776e-01	1.220545e+01	5.161776e-01	4.571367e+00	1.938513e-01
2.235260e+14	1.224411e+01	5.207474e-01	1.224411e+01	5.207474e-01	4.576724e+00	1.909895e-01
2.236900e+14	1.228277e+01	5.253172e-01	1.228277e+01	5.253172e-01	4.583175e+00	1.881278e-01
2.238540e+14	1.232143e+01	5.298869e-01	1.232143e+01	5.298869e-01	4.589627e+00	1.852660e-01
2.240181e+14	1.236009e+01	5.344567e-01	1.236009e+01	5.344567e-01	4.596079e+00	1.824042e-01
2.241821e+14	1.239875e+01	5.390265e-01	1.239875e+01	5.390265e-01	4.602530e+00	1.795425e-01
2.243461e+14	1.243741e+01	5.435962e-01	1.243741e+01	5.435962e-01	4.608982e+00	1.766807e-01
2.245102e+14	1.247607e+01	5.481660e-01	1.247607e+01	5.481660e-01	4.615433e+00	1.738189e-01
2.246742e+14	1.251473e+01	5.527358e-01	1.251473e+01	5.527358e-01	4.621885e+00	1.709572e-01
2.248382e+14	1.255339e+01	5.573055e-01	1.255339e+01	5.573055e-01	4.628337e+00	1.680954e-01
2.250022e+14	1.259205e+01	5.618753e-01	1.259205e+01	5.618753e-01	4.634788e+00	1.652337e-01
2.251663e+14	1.263071e+01	5.664451e-01	1.263071e+01	5.664451e-01	4.641240e+00	1.623719e-01
2.253303e+14	1.266937e+01	5.710148e-01	1.266937e+01	5.710148e-01	4.647691e+00	1.595101e-01
2.254943e+14	1.270803e+01	5.755846e-01	1.270803e+01	5.755846e-01	4.654143e+00	1.566484e-01
2.256584e+14	1.274669e+01	5.801544e-01	1.274669e+01	5.801544e-01	4.660594e+00	1.537866e-01
2.258224e+14	1.278535e+01	5.865515e-01	1.278535e+01	5.865515e-01	4.667046e+00	1.509248e-01
2.259864e+14	1.282447e+01	5.958899e-01	1.282447e+01	5.958899e-01	4.673498e+00	1.480631e-01
2.261505e+14	1.288239e+01	6.052283e-01	1.288239e+01	6.052283e-01	4.679949e+00	1.452013e-01
2.263145e+14	1.294032e+01	6.145667e-01	1.294032e+01	6.145667e-01	4.686401e+00	1.441574e-01
2.264785e+14	1.299825e+01	6.239051e-01	1.299825e+01	6.239051e-01	4.692852e+00	1.469078e-01
2.266426e+14	1.305617e+01	6.332435e-01	1.305617e+01	6.332435e-01	4.699304e+00	1.496583e-01
2.268066e+14	1.311410e+01	6.425819e-01	1.311410e+01	6.425819e-01	4.705756e+00	1.524088e-01
2.269706e+14	1.317202e+01	6.519203e-01	1.317202e+01	6.519203e-01	4.712207e+00	1.551592e-01
2.271346e+14	1.322995e+01	6.612587e-01	1.322995e+01	6.612587e-01	4.718659e+00	1.579097e-01
2.272987e+14	1.328788e+01	6.705971e-01	1.328788e+01	6.705971e-01	4.725110e+00	1.606601e-01
2.274627e+14	1.334580e+01	6.799355e-01	1.334580e+01	6.799355e-01	4.731562e+00	1.634106e-01
2.276267e+14	1.340373e+01	6.892739e-01	1.340373e+01	6.892739e-01	4.738013e+00	1.661611e-01
2.277908e+14	1.346165e+01	6.986123e-01	1.346165e+01	6.986123e-01	4.744465e+00	1.689115e-01
2.279548e+14	1.351958e+01	7.079507e-01	1.351958e+01	7.079507e-01	4.750917e+00	1.716620e-01
2.281188e+14	1.357750e+01	7.172891e-01	1.357750e+01	7.172891e-01	4.757368e+00	1.744124e-01
2.282828e+14	1.363543e+01	7.266275e-01	1.363543e+01	7.266275e-01	4.763820e+00	1.771629e-01
2.284469e+14	1.369336e+01	7.359659e-01	1.369336e+01	7.359659e-01	4.770271e+00	1.799134e-01
2.286109e+14	1.375128e+01	7.453042e-01	1.375128e+01	7.453042e-01	4.776723e+00	1.826638e-01
2.287749e+14	1.380921e+01	7.546426e-01	1.380921e+01	7.546426e-01	4.783175e+00	1.854143e-01
2.289390e+14	1.386713e+01	7.639810e-01	1.386713e+01	7.639810e-01	4.789626e+00	1.881647e-01
2.291030e+14	1.392506e+01	7.733194e-01	1.392506e+01	7.733194e-01	4.796078e+00	1.909152e-01
2.292670e+14	1.398299e+01	7.826578e-01	1.398299e+01	7.826578e-01	4.802529e+00	1.936657e-01
2.294311e+14	1.404091e+01	7.919962e-01	1.404091e+01	7.919962e-01	4.808981e+00	1.964161e-01
2.295951e+14	1.409884e+01	8.013346e-01	1.409884e+01	8.013346e-01	4.815432e+00	1.991666e-01
2.297591e+14	1.415676e+01	8.106730e-01	1.415676e+01	8.106730e-01	4.821884e+00	2.019170e-01
2.299232e+14	1.421469e+01	8.200114e-01	1.421469e+01	8.200114e-01	4.828336e+00	2.046675e-01
2.300872e+14	1.427261e+01	8.293498e-01	1.427261e+01	8.293498e-01	4.834787e+00	2.074180e-01
2.302512e+14	1.433054e+01	8.386882e-01	1.433054e+01	8.386882e-01	4.841239e+00	2.101684e-01
2.304152e+14	1.438847e+01	8.480266e-01	1.438847e+01	8.480266e-01	4.847690e+00	2.129189e-01
2.305793e+14	1.444324e+01	8.573650e-01	1.444324e+01	8.573650e-01	4.854142e+00	2.156693e-01
2.307433e+14	1.449539e+01	8.667034e-01	1.449539e+01	8.667034e-01	4.860594e+00	2.184198e-01
2.309073e+14	1.454754e+01	8.760418e-01	1.454754e+01	8.760418e-01	4.867045e+00	2.211703e-01
2.310714e+14	1.459968e+01	8.853802e-01	1.459968e+01	8.853802e-01	4.873497e+00	2.239207e-01
2.312354e+14	1.465183e+01	8.947186e-01	1.465183e+01	8.947186e-01	4.879948e+00	2.266712e-01
2.313994e+14	1.470398e+01	9.040569e-01	1.470398e+01	9.040569e-01	4.886400e+00	2.294216e-01
2.315634e+14	1.475612e+01	9.133953e-01	1.475612e+01	9.133953e-01	4.892852e+00	2.321721e-01
2.317275e+14	1.480827e+01	9.227337e-01	1.480827e+01	9.227337e-01	4.899303e+00	2.349226e-01
2.318915e+14	1.486041e+01	9.320721e-01	1.486041e+01	9.320721e-01	4.905755e+00	2.376730e-01
2.320555e+14	1.491256e+01	9.414105e-01	1.491256e+01	9.414105e-01	4.912206e+00	2.404235e-01
2.322196e+14	1.496471e+01	9.507489e-01	1.496471e+01	9.507489e-01	4.918658e+00	2.431740e-01
2.323836e+14	1.501685e+01	9.600873e-01	1.501685e+01	9.600873e-01	4.925109e+00	2.459244e-01
2.325476e+14	1.506900e+01	9.694257e-01	1.506900e+01	9.694257e-01	4.931561e+00	2.486749e-01
2.327117e+14	1.512114e+01	9.787641e-01	1.512114e+01	9.787641e-01	4.938013e+00	2.514253e-01
2.328757e+14	1.517329e+01	9.881025e-01	1.517329e+01	9.881025e-01	4.944464e+00	2.541758e-01
2.330397e+14	1.522544e+01	9.974409e-01	1.522544e+01	9.974409e-01	4.950916e+00	2.569263e-01
2.332038e+14	1.527758e+01	1.006779e+00	1.527758e+01	1.006779e+00	4.957367e+00	2.596767e-01
2.333678e+14	1.532973e+01	1.016118e+00	1.532973e+01	1.016118e+00	4.963819e+00	2.624272e-01
2.335318e+14	1.538187e+01	1.025456e+00	1.538187e+01	1.025456e+00	4.970271e+00	2.651776e-01
2.336958e+14	1.543402e+01	1.034794e+00	1.543402e+01	1.034794e+00	4.976722e+00	2.679281e-01
2.338599e+14	1.548617e+01	1.044133e+00	1.548617e+01	1.044133e+00	4.983174e+00	2.706786e-01
2.340239e+14	1.553831e+01	1.053471e+00	1.553831e+01	1.053471e+00	4.989625e+00	2.734290e-01
2.341879e+14	1.559046e+01	1.062810e+00	1.559046e+01	1.062810e+00	4.996077e+00	2.761795e-01
2.343520e+14	1.564260e+01	1.072148e+00	1.564260e+01	1.072148e+00	5.002528e+00	2.789299e-01
2.345160e+14	1.569475e+01	1.081486e+00	1.569475e+01	1.081486e+00	5.008980e+00	2.816804e-01
2.346800e+14	1.574690e+01	1.090825e+00	1.574690e+01	1.090825e+00	5.015432e+00	2.844309e-01
2.348440e+14	1.579904e+01	1.100163e+00	1.579904e+01	1.100163e+00	5.021883e+00	2.871813e-01
2.350081e+14	1.585119e+01	1.109502e+00	1.585119e+01	1.109502e+00	5.028335e+00	2.899318e-01
2.351721e+14	1.590333e+01	1.118840e+00	1.590333e+01	1.118840e+00	5.034786e+00	2.926822e-01
2.353361e+14	1.595548e+01	1.145761e+00	1.595548e+01	1.145761e+00	5.041238e+00	2.954327e-01
2.355002e+14	1.600831e+01	1.216617e+00	1.600831e+01	1.216617e+00	5.047690e+00	2.981832e-01
2.356642e+14	1.611681e+01	1.287472e+00	1.611681e+01	1.287472e+00	5.054141e+00	3.009336e-01
2.358282e+14	1.622531e+01	1.358328e+00	1.622531e+01	1.358328e+00	5.060593e+00	3.036841e-01
2.359923e+14	1.633381e+01	1.429184e+00	1.633381e+01	1.429184e+00	5.067044e+00	3.064345e-01
2.361563e+14	1.644231e+01	1.500040e+00	1.644231e+01	1.500040e+00	5.076170e+00	3.091850e-01
2.363203e+14	1.655080e+01	1.570895e+00	1.655080e+01	1.570895e+00	5.088348e+00	3.119355e-01
2.364844e+14	1.665930e+01	1.641751e+00	1.665930e+01	1.641751e+00	5.100526e+00	3.146859e-01
2.366484e+14	1.676780e+01	1.712607e+00	1.676780e+01	1.712607e+00	5.112704e+00	3.151862e-01
2.368124e+14	1.687630e+01	1.783463e+00	1.687630e+01	1.783463e+00	5.124882e+00	3.151862e-01
2.369764e+14	1.698480e+01	1.854318e+00	1.698480e+01	1.854318e+00	5.137060e+00	3.151862e-01
2.371405e+14	1.709330e+01	1.925174e+00	1.709330e+01	1.925174e+00	5.149238e+00	3.151862e-01
2.373045e+14	1.720180e+01	1.996030e+00	1.720180e+01	1.996030e+00	5.161416e+00	3.151862e-01
2.374685e+14	1.731030e+01	2.066886e+00	1.731030e+01	2.066886e+00	5.173594e+00	3.151862e-01
2.376326e+14	1.741880e+01	2.137741e+00	1.741880e+01	2.137741e+00	5.185773e+00	3.151862e-01
2.377966e+14	1.752729e+01	2.208597e+00	1.752729e+01	2.208597e+00	5.197951e+00	3.151862e-01
2.379606e+14	1.763579e+01	2.279453e+00	1.763579e+01	2.279453e+00	5.210129e+00	3.151862e-01
2.381246e+14	1.774429e+01	2.350309e+00	1.774429e+01	2.350309e+00	5.222307e+00	3.151862e-01
2.382887e+14	1.785279e+01	2.421164e+00	1.785279e+01	2.421164e+00	5.234485e+00	3.151862e-01
2.384527e+14	1.796129e+01	2.492020e+00	1.796129e+01	2.492020e+00	5.246663e+00	3.151862e-01
2.386167e+14	1.806979e+01	2.562876e+00	1.806979e+01	2.562876e+00	5.258841e+00	3.151862e-01
2.387808e+14	1.817829e+01	2.633732e+00	1.817829e+01	2.633732e+00	5.271019e+00	3.151862e-01
2.389448e+14	1.828679e+01	2.704587e+00	1.828679e+01	2.704587e+00	5.283197e+00	3.151862e-01
2.391088e+14	1.839529e+01	2.775443e+00	1.839529e+01	2.775443e+00	5.295375e+00	3.151862e-01
2.392729e+14	1.850378e+01	2.846299e+00	1.850378e+01	2.846299e+00	5.307553e+00	3.151862e-01
2.394369e+14	1.861228e+01	2.917155e+00	1.861228e+01	2.917155e+00	5.319731e+00	3.151862e-01
2.396009e+14	1.872502e+01	2.988010e+00	1.872502e+01	2.988010e+00	5.331909e+00	3.151862e-01
2.397650e+14	1.884074e+01	3.058866e+00	1.884074e+01	3.058866e+00	5.344087e+00	3.151862e-01
2.399290e+14	1.895647e+01	3.129722e+00	1.895647e+01	3.129722e+00	5.356265e+00	3.151862e-01
2.400930e+14	1.907219e+01	3.200578e+00	1.907219e+01	3.200578e+00	5.368443e+00	3.151862e-01
2.402570e+14	1.918791e+01	3.271434e+00	1.918791e+01	3.271434e+00	5.380621e+00	3.151862e-01
2.404211e+14	1.930364e+01	3.342289e+00	1.930364e+01	3.342289e+00	5.392800e+00	3.151862e-01
2.405851e+14	1.941936e+01	3.413145e+00	1.941936e+01	3.413145e+00	5.404978e+00	3.151862e-01
2.407491e+14	1.953508e+01	3.484001e+00	1.953508e+01	3.484001e+00	5.417156e+00	3.151862e-01
2.409132e+14	1.965081e+01	3.565062e+00	1.965081e+01	3.565062e+00	5.429334e+00	3.151862e-01
2.410772e+14	1.976653e+01	3.651607e+00	1.976653e+01	3.651607e+00	5.441512e+00	3.151862e-01
2.412412e+14	1.988225e+01	3.738151e+00	1.988225e+01	3.738151e+00	5.453690e+00	3.151862e-01
2.414052e+14	1.999798e+01	3.824696e+00	1.999798e+01	3.824696e+00	5.465868e+00	3.151862e-01
2.415693e+14	2.011370e+01	3.911241e+00	2.011370e+01	3.911241e+00	5.478046e+00	3.151862e-01
2.417333e+14	2.022943e+01	3.997786e+00	2.022943e+01	3.997786e+00	5.490224e+00	3.151862e-01
2.418973e+14	2.034515e+01	4.084330e+00	2.034515e+01	4.084330e+00	5.502402e+00	3.151862e-01
2.420614e+14	2.046087e+01	4.170875e+00	2.046087e+01	4.170875e+00	5.514580e+00	3.151862e-01
2.422254e+14	2.057660e+01	4.257420e+00	2.057660e+01	4.257420e+00	5.526758e+00	3.151862e-01
2.423894e+14	2.069232e+01	4.343965e+00	2.069232e+01	4.343965e+00	5.538936e+00	3.151862e-01
2.425535e+14	2.081884e+01	4.430509e+00	2.081884e+01	4.430509e+00	5.551114e+00	3.151862e-01
2.427175e+14	2.097502e+01	4.517054e+00	2.097502e+01	4.517054e+00	5.563292e+00	3.151862e-01
2.428815e+14	2.113120e+01	4.603599e+00	2.113120e+01	4.603599e+00	5.575470e+00	3.151862e-01
2.430456e+14	2.128738e+01	4.690144e+00	2.128738e+01	4.690144e+00	5.587648e+00	3.151862e-01
2.432096e+14	2.144356e+01	4.776688e+00	2.144356e+01	4.776688e+00	5.599826e+00	3.151862e-01
2.433736e+14	2.159975e+01	4.863233e+00	2.159975e+01	4.863233e+00	5.612005e+00	3.151862e-01
2.435376e+14	2.175593e+01	4.949778e+00	2.175593e+01	4.949778e+00	5.624183e+00	3.151862e-01
2.437017e+14	2.191211e+01	5.036322e+00	2.191211e+01	5.036322e+00	5.636361e+00	3.151862e-01
2.438657e+14	2.206829e+01	5.122867e+00	2.206829e+01	5.122867e+00	5.648539e+00	3.151862e-01
2.440297e+14	2.222447e+01	5.209412e+00	2.222447e+01	5.209412e+00	5.660717e+00	3.151862e-01
2.441938e+14	2.238066e+01	5.295957e+00	2.238066e+01	5.295957e+00	5.672895e+00	3.151862e-01
2.443578e+14	2.253684e+01	5.382501e+00	2.253684e+01	5.382501e+00	5.685073e+00	3.151862e-01
2.445218e+14	2.269302e+01	5.469046e+00	2.269302e+01	5.469046e+00	5.697251e+00	3.151862e-01
2.446858e+14	2.284920e+01	5.555591e+00	2.284920e+01	5.555591e+00	5.709429e+00	3.151862e-01
2.448499e+14	2.300538e+01	5.642136e+00	2.300538e+01	5.642136e+00	5.721607e+00	3.175267e-01
2.450139e+14	2.316163e+01	5.728680e+00	2.316163e+01	5.728680e+00	5.733785e+00	3.243352e-01
2.451779e+14	2.344353e+01	5.815225e+00	2.344353e+01	5.815225e+00	5.745552e+00	3.311436e-01
2.453420e+14	2.372542e+01	5.909286e+00	2.372542e+01	5.909286e+00	5.756297e+00	3.379520e-01
2.455060e+14	2.400731e+01	6.053357e+00	2.400731e+01	6.053357e+00	5.767042e+00	3.447605e-01
2.456700e+14	2.428920e+01	6.197428e+00	2.428920e+01	6.197428e+00	5.777786e+00	3.515689e-01
2.458341e+14	2.457110e+01	6.341499e+00	2.457110e+01	6.341499e+00	5.788531e+00	3.583774e-01
2.459981e+14	2.485299e+01	6.485570e+00	2.485299e+01	6.485570e+00	5.799276e+00	3.651858e-01
2.461621e+14	2.513488e+01	6.629641e+00	2.513488e+01	6.629641e+00	5.810021e+00	3.719943e-01
2.463262e+14	2.541677e+01	6.773712e+00	2.541677e+01	6.773712e+00	5.820766e+00	3.788027e-01
2.464902e+14	2.569867e+01	6.917783e+00	2.569867e+01	6.917783e+00	5.831510e+00	3.856112e-01
2.466542e+14	2.598056e+01	7.061854e+00	2.598056e+01	7.061854e+00	5.842255e+00	3.924196e-01
2.468182e+14	2.626245e+01	7.205925e+00	2.626245e+01	7.205925e+00	5.853000e+00	3.992281e-01
2.469823e+14	2.654434e+01	7.349997e+00	2.654434e+01	7.349997e+00	5.863745e+00	4.060365e-01
2.471463e+14	2.672723e+01	7.494068e+00	2.672723e+01	7.494068e+00	5.874490e+00	4.128450e-01
2.473103e+14	2.688341e+01	7.638139e+00	2.688341e+01	7.638139e+00	5.885235e+00	4.196534e-01
2.474744e+14	2.703959e+01	7.782210e+00	2.703959e+01	7.782210e+00	5.895979e+00	4.264619e-01
2.476384e+14	2.719577e+01	7.926281e+00	2.719577e+01	7.926281e+00	5.906724e+00	4.332703e-01
2.478024e+14	2.735196e+01	8.070352e+00	2.735196e+01	8.070352e+00	5.917469e+00	4.400788e-01
2.479664e+14	2.750814e+01	8.214423e+00	2.750814e+01	8.214423e+00	5.928214e+00	4.468872e-01
2.481305e+14	2.766432e+01	8.358494e+00	2.766432e+01	8.358494e+00	5.938959e+00	4.536957e-01
2.482945e+14	2.782050e+01	8.502565e+00	2.782050e+01	8.502565e+00	5.949703e+00	4.605041e-01
2.484585e+14	2.797668e+01	8.669189e+00	2.797668e+01	8.669189e+00	5.960448e+00	4.673126e-01
2.486226e+14	2.813287e+01	8.842024e+00	2.813287e+01	8.842024e+00	5.971193e+00	4.741210e-01
2.487866e+14	2.828905e+01	9.014858e+00	2.828905e+01	9.014858e+00	5.981938e+00	4.809295e-01
2.489506e+14	2.844523e+01	9.187692e+00	2.844523e+01	9.187692e+00	5.992683e+00	4.877379e-01
2.491147e+14	2.860141e+01	9.360526e+00	2.860141e+01	9.360526e+00	6.003428e+00	4.945464e-01
2.492787e+14	2.875760e+01	9.533360e+00	2.875760e+01	9.533360e+00	6.014172e+00	5.013548e-01
2.494427e+14	2.891378e+01	9.706194e+00	2.891378e+01	9.706194e+00	6.024917e+00	5.081633e-01
2.496068e+14	2.932760e+01	9.879029e+00	2.932760e+01	9.879029e+00	6.035662e+00	5.149717e-01
2.497708e+14	2.997796e+01	1.005186e+01	2.997796e+01	1.005186e+01	6.046407e+00	5.217802e-01
2.499348e+14	3.062831e+01	1.022470e+01	3.062831e+01	1.022470e+01	6.057152e+00	5.285886e-01
2.500988e+14	3.127866e+01	1.039753e+01	3.127866e+01	1.039753e+01	6.067896e+00	5.353971e-01
2.502629e+14	3.192902e+01	1.057037e+01	3.192902e+01	1.057037e+01	6.078641e+00	5.422055e-01
2.504269e+14	3.257937e+01	1.074320e+01	3.257937e+01	1.074320e+01	6.089386e+00	5.490140e-01
2.505909e+14	3.313980e+01	1.091603e+01	3.313980e+01	1.091603e+01	6.100131e+00	5.558224e-01
2.507550e+14	3.357341e+01	1.108887e+01	3.357341e+01	1.108887e+01	6.110876e+00	5.626309e-01
2.509190e+14	3.400702e+01	1.156089e+01	3.400702e+01	1.156089e+01	6.121621e+00	5.694393e-01
2.510830e+14	3.444064e+01	1.233775e+01	3.444064e+01	1.233775e+01	6.132365e+00	5.762478e-01
2.512470e+14	3.487425e+01	1.311461e+01	3.487425e+01	1.311461e+01	6.143110e+00	5.830562e-01
2.514111e+14	3.530786e+01	1.389147e+01	3.530786e+01	1.389147e+01	6.153855e+00	5.898647e-01
2.515751e+14	3.574147e+01	1.466833e+01	3.574147e+01	1.466833e+01	6.164600e+00	5.966731e-01
2.517391e+14	3.617508e+01	1.544519e+01	3.617508e+01	1.544519e+01	6.175345e+00	6.034816e-01
2.519032e+14	3.660869e+01	1.610734e+01	3.660869e+01	1.610734e+01	6.186089e+00	6.102900e-01
2.520672e+14	3.730777e+01	1.658219e+01	3.730777e+01	1.658219e+01	6.196834e+00	6.170985e-01
2.522312e+14	3.878174e+01	1.705704e+01	3.878174e+01	1.705704e+01	6.207579e+00	6.239069e-01
2.523953e+14	4.025571e+01	1.753189e+01	4.025571e+01	1.753189e+01	6.218324e+00	6.307154e-01
2.525593e+14	4.164215e+01	1.800673e+01	4.164215e+01	1.800673e+01	6.229069e+00	6.375238e-01
2.527233e+14	4.268264e+01	1.848158e+01	4.268264e+01	1.848158e+01	6.239814e+00	6.443323e-01
2.528874e+14	4.372313e+01	1.900204e+01	4.372313e+01	1.900204e+01	6.250558e+00	6.511407e-01
2.530514e+14	4.464331e+01	1.964946e+01	4.464331e+01	1.964946e+01	6.261303e+00	6.579492e-01
2.532154e+14	4.487463e+01	2.029689e+01	4.487463e+01	2.029689e+01	6.272048e+00	6.633253e-01
2.533794e+14	4.510595e+01	2.094432e+01	4.510595e+01	2.094432e+01	6.282793e+00	6.684323e-01
