2.622838e+15	1.408676e+01	9.077466e-01
2.627112e+15	1.409713e+01	9.177077e-01
2.631387e+15	1.410750e+01	9.276688e-01
2.635662e+15	1.411787e+01	9.376299e-01
2.639936e+15	1.412823e+01	9.475910e-01
2.644211e+15	1.413860e+01	9.571143e-01
2.648486e+15	1.414894e+01	9.648993e-01
2.652760e+15	1.415928e+01	9.726843e-01
2.657035e+15	1.416962e+01	9.804693e-01
2.661310e+15	1.417996e+01	9.882543e-01
2.665584e+15	1.419030e+01	9.960392e-01
2.669859e+15	1.420064e+01	1.003824e+00
2.674134e+15	1.421064e+01	1.012655e+00
2.678408e+15	1.421728e+01	1.031852e+00
2.682683e+15	1.422392e+01	1.051049e+00
2.686958e+15	1.423056e+01	1.070246e+00
2.691232e+15	1.423720e+01	1.089443e+00
2.695507e+15	1.424384e+01	1.108640e+00
2.699782e+15	1.425048e+01	1.127837e+00
2.704056e+15	1.425712e+01	1.147034e+00
2.708331e+15	1.426360e+01	1.148079e+00
2.712605e+15	1.427006e+01	1.147267e+00
2.716880e+15	1.427652e+01	1.146454e+00
2.721155e+15	1.428298e+01	1.145642e+00
2.725429e+15	1.428944e+01	1.144829e+00
2.729704e+15	1.429590e+01	1.144017e+00
2.733979e+15	1.430236e+01	1.143204e+00
2.738253e+15	1.430937e+01	1.149525e+00
2.742528e+15	1.431650e+01	1.157259e+00
2.746803e+15	1.432363e+01	1.164993e+00
2.751077e+15	1.433076e+01	1.172727e+00
2.755352e+15	1.433788e+01	1.180461e+00
2.759627e+15	1.434501e+01	1.188195e+00
2.763901e+15	1.435214e+01	1.195930e+00
2.768176e+15	1.435919e+01	1.205945e+00
2.772451e+15	1.436621e+01	1.216951e+00
2.776725e+15	1.437324e+01	1.227957e+00
2.781000e+15	1.438026e+01	1.238963e+00
2.785275e+15	1.438728e+01	1.249969e+00
2.789549e+15	1.439430e+01	1.260975e+00
2.793824e+15	1.440132e+01	1.271981e+00
2.798099e+15	1.441042e+01	1.279942e+00
2.802373e+15	1.442095e+01	1.285810e+00
2.806648e+15	1.443148e+01	1.291678e+00
2.810923e+15	1.444200e+01	1.297546e+00
2.815197e+15	1.445253e+01	1.303414e+00
2.819472e+15	1.446306e+01	1.309282e+00
